ext_id,name,kcal,protein,carb,fat,fiber
170574,"Nuts, chestnuts, european, raw, unpeeled",213.0,2.42,45.54,2.26,8.1
170575,"Nuts, chestnuts, european, raw, peeled",196.0,1.63,44.17,1.25,0
170576,"Nuts, chestnuts, european, dried, unpeeled",374.0,6.39,77.31,4.45,11.7
170577,"Nuts, coconut meat, dried (desiccated), sweetened, flaked, packaged",456.0,3.13,51.85,27.99,9.9
170578,"Nuts, coconut meat, dried (desiccated), sweetened, flaked, canned",443.0,3.35,40.91,31.69,4.5
170579,"Nuts, coconut meat, dried (desiccated), toasted",592.0,5.3,44.4,47.0,0
170580,"Nuts, coconut cream, raw (liquid expressed from grated meat)",330.0,3.63,6.65,34.68,2.2
170581,"Nuts, hazelnuts or filberts",628.0,14.95,16.7,60.75,9.7
170582,"Nuts, hazelnuts or filberts, blanched",629.0,13.7,17.0,61.15,11.0
170583,"Nuts, hazelnuts or filberts, dry roasted, without salt added",646.0,15.03,17.6,62.4,9.4
170584,"Nuts, ginkgo nuts, raw",182.0,4.32,37.6,1.68,0
170585,"Nuts, mixed nuts, dry roasted, with peanuts, without salt added",607.0,19.5,22.42,53.5,6.4
170586,"Nuts, mixed nuts, dry roasted, with peanuts, salt added, PLANTERS pistachio blend",572.0,23.28,23.07,47.52,8.1
170587,"Nuts, mixed nuts, oil roasted, with peanuts, without salt added",607.0,20.04,21.05,53.95,7.0
170588,"Nuts, mixed nuts, oil roasted, without peanuts, without salt added",615.0,15.52,22.27,56.17,5.5
170589,"Nuts, pecans, oil roasted, without salt added",715.0,9.2,13.01,75.23,9.5
170590,"Nuts, pilinuts, dried",719.0,10.8,3.98,79.55,0
170591,"Nuts, pine nuts, dried",673.0,13.69,13.08,68.37,3.7
170592,"Nuts, pine nuts, pinyon, dried",629.0,11.57,19.3,60.98,10.7
170593,"Nuts, walnuts, glazed",500.0,8.28,47.59,35.71,3.6
170594,"Nuts, walnuts, dry roasted, with salt added",643.0,14.29,17.86,60.71,7.1
170595,"Seeds, breadfruit seeds, roasted",207.0,6.2,40.1,2.7,6.0
170596,"Seeds, cottonseed kernels, roasted (glandless)",506.0,32.59,21.9,36.29,5.5
170597,"Beef, variety meats and by-products, spleen, cooked, braised",145.0,25.1,0.0,4.2,0.0
170598,"Beef, variety meats and by-products, tongue, cooked, simmered",284.0,19.29,0.0,22.3,0.0
170599,"Beef, variety meats and by-products, tripe, raw",85.0,12.07,0.0,3.69,0.0
170600,"Beef, sandwich steaks, flaked, chopped, formed and thinly sliced, raw",309.0,16.5,0.0,27.0,0.0
170601,"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, choice, cooked, braised",212.0,32.62,0.0,8.07,0.0
170602,"Beef, cured, corned beef, canned",250.0,27.1,0.0,14.93,0.0
170603,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",134.0,21.03,0.19,5.41,0.0
170604,"Beef, cured, dried",153.0,31.1,2.76,1.94,0.0
170605,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",220.0,26.5,0.14,12.64,0.0
170606,"Sausage, beef, cured, cooked, smoked",312.0,14.11,2.42,26.91,0.0
170607,"Beef, chopped, cured, smoked",133.0,20.19,1.86,4.42,0.0
170608,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, choice, raw",178.0,19.23,0.67,10.96,0.0
170609,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, cooked",230.0,28.4,0.0,12.42,0.0
170610,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, cooked",188.0,29.88,0.0,7.12,0.0
170611,"Beef, brisket, whole, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",291.0,26.79,0.0,19.52,0.0
170612,"Beef, brisket, whole, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",218.0,29.75,0.0,10.08,0.0
170613,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",213.0,32.9,0.0,8.01,0.0
170614,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",283.0,29.23,0.0,17.56,0.0
170615,"Beef, chuck, arm pot roast, separable lean only, trimmed to 0"" fat, choice, cooked, braised",212.0,33.36,0.0,7.67,0.0
170616,"Beef, chuck, arm pot roast, separable lean only, trimmed to 0"" fat, select, cooked, braised",195.0,33.37,0.0,5.8,0.0
170617,"Beef, chuck, blade roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",334.0,27.18,0.0,24.14,0.0
170618,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",306.0,26.39,0.0,21.48,0.0
170619,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",372.0,22.8,0.0,30.49,0.0
170620,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",331.0,23.48,0.0,25.54,0.0
170621,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",238.0,27.53,0.0,13.4,0.0
170622,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, choice, cooked, roasted",253.0,27.53,0.0,15.0,0.0
170623,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",193.0,29.41,0.0,7.53,0.0
170624,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",225.0,28.04,0.0,11.7,0.0
170625,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, select, cooked, broiled",198.0,28.04,0.0,8.7,0.0
170626,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",223.0,33.56,0.0,8.86,0.0
170627,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",175.0,28.08,0.0,6.06,0.0
170628,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",214.0,34.0,0.0,7.67,0.0
170629,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",177.0,27.76,0.0,6.48,0.0
170630,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",223.0,33.08,0.0,9.03,0.0
170631,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",185.0,27.23,0.0,7.63,0.0
170632,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",162.0,29.45,0.0,3.97,0.0
170633,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",163.0,29.85,0.0,3.9,0.0
170634,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",166.0,29.94,0.0,4.26,0.0
170635,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",157.0,29.52,0.0,3.43,0.0
170636,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",176.0,27.68,0.0,6.42,0.0
170637,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",149.0,27.37,0.0,4.38,0.0
170638,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",209.0,35.62,0.0,6.31,0.0
170639,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",216.0,35.62,0.0,7.09,0.0
170640,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",202.0,30.93,0.0,7.7,0.0
170641,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",198.0,30.7,0.0,8.32,0.0
170642,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",211.0,30.45,0.0,9.03,0.0
170643,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",198.0,31.09,0.0,7.25,0.0
170644,"Puddings, vanilla, dry mix, regular, with added oil",369.0,0.3,92.4,1.1,0.0
170645,"Jams and preserves, apricot",242.0,0.7,64.4,0.2,0.3
170646,"Syrups, table blends, pancake, with 2% maple, with added potassium",265.0,0.0,69.6,0.1,0.0
170647,"Snacks, corn cakes, very low sodium",387.0,8.1,83.4,2.4,0
170648,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted",536.0,7.0,52.9,34.6,4.8
170649,"Snacks, potato chips, plain, unsalted",536.0,7.0,52.9,34.6,4.8
170650,"Snacks, pretzels, hard, plain, made with unenriched flour, salted",381.0,9.1,79.2,3.5,2.8
170651,"Snacks, pretzels, hard, plain, made with unenriched flour, unsalted",381.0,9.1,79.2,3.5,2.8
170652,"Snacks, rice cakes, brown rice, sesame seed, unsalted",392.0,7.6,81.5,3.8,0
170653,"Snacks, sesame sticks, wheat-based, unsalted",541.0,10.9,46.5,36.7,0
170654,"Snacks, trail mix, regular, unsalted",462.0,13.8,44.9,29.4,0
170655,"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",484.0,14.2,44.9,31.9,0
170656,"Candies, sugar-coated almonds",465.0,10.0,68.26,17.93,2.5
170657,"Cocoa, dry powder, hi-fat or breakfast, processed with alkali",479.0,16.8,49.71,23.71,33.9
170658,"Candies, soft fruit and nut squares",390.0,2.31,73.81,9.52,2.4
170659,"Ice creams, vanilla, fat free",138.0,4.48,30.06,0.0,1.0
170660,"Ice creams, BREYERS, All Natural Light French Vanilla",173.0,4.82,26.03,5.56,0.2
170661,"Ice creams, BREYERS, 98% Fat Free Vanilla",137.0,3.3,30.51,2.2,5.4
170662,"Ice creams, BREYERS, All Natural Light Vanilla Chocolate Strawberry",161.0,4.69,26.06,4.35,0.4
170663,"Ice creams, BREYERS, All Natural Light Mint Chocolate Chip",196.0,4.69,28.39,7.09,0.6
170664,"Ice creams, BREYERS, No Sugar Added, Vanilla Chocolate Strawberry",143.0,3.71,21.7,6.26,0.7
170665,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Chocolate Cone",224.0,4.09,45.32,4.1,4.3
170666,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Sandwich",239.0,3.9,42.75,5.85,4.3
170667,"Frozen novelties, KLONDIKE, SLIM-A-BEAR, No Sugar Added, Stickless Bar",242.0,5.2,25.98,13.0,3.9
170668,"Ice creams, BREYERS, No Sugar Added, Chocolate Caramel",151.0,3.54,25.17,5.8,1.0
170669,"Candies, REESE's Fast Break, milk chocolate, peanut butter, soft nougats, candy bar",495.0,8.93,63.9,23.21,3.6
170670,"Candies, MARS SNACKFOOD US, COCOAVIA Chocolate Covered Almonds",573.0,9.51,50.22,37.07,10.4
170671,"Ice creams, regular, low carbohydrate, vanilla",216.0,3.17,22.23,12.7,4.8
170672,"Sweeteners, for baking, brown, contains sugar and sucralose",388.0,0.0,97.11,0.0,0
170673,"Sweeteners, for baking, contains sugar and sucralose",398.0,0.0,99.53,0.0,0
170674,"Sugar, turbinado",399.0,0.0,99.8,0.0,0
170675,"Sweeteners, sugar substitute, granulated, brown",347.0,2.06,84.77,0.0,0.6
170676,"Candies, M&M MARS 3 MUSKETEERS Truffle Crisp",538.0,6.41,63.15,28.85,0.0
170677,"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",43.0,2.87,14.2,2.03,2.9
170678,"Candies, M&M MARS Pretzel Chocolate Candies",447.0,5.0,72.94,15.0,2.5
170680,"Candies, HERSHEYS, PAYDAY Bar",490.0,13.44,52.88,25.0,3.8
170681,"Syrup, NESTLE, chocolate",269.0,0.0,67.21,0.0,0.0
170682,"Amaranth grain, uncooked",371.0,13.56,65.25,7.02,6.7
170683,"Amaranth grain, cooked",102.0,3.8,18.69,1.58,2.1
170684,Arrowroot flour,357.0,0.3,88.15,0.1,3.4
170685,"Buckwheat groats, roasted, dry",346.0,11.73,74.95,2.71,10.3
170686,"Buckwheat groats, roasted, cooked",92.0,3.38,19.94,0.62,2.7
170687,"Buckwheat flour, whole-groat",335.0,12.62,70.59,3.1,10.0
170688,"Bulgur, dry",342.0,12.29,75.87,1.33,12.5
170689,"Fast foods, taco with beef, cheese and lettuce, hard shell",226.0,8.86,19.85,12.7,3.9
170690,"Fast foods, cheeseburger; single, regular patty; plain",308.0,16.51,28.03,14.72,2.0
170691,"Fast foods, cheeseburger; single, regular patty, with condiments",270.0,13.49,25.46,12.9,1.9
170692,"Fast foods, cheeseburger; single, regular patty, with condiments and vegetables",254.0,13.06,24.97,11.5,1.4
170693,"Fast foods, hamburger; single, regular patty; plain",297.0,16.52,31.5,12.01,1.7
170694,"Fast foods, hamburger; single, regular patty; with condiments",263.0,13.3,29.57,10.18,1.8
170695,"Fast foods, roast beef sandwich, plain",244.0,15.17,22.21,10.3,1.3
170696,"Fast foods, submarine sandwich, cold cut on white bread with lettuce and tomato",213.0,10.52,20.43,10.04,1.2
170697,"Fast foods, onion rings, breaded and fried",411.0,3.86,43.58,25.23,2.7
170698,"Fast foods, potato, french fried in vegetable oil",312.0,3.43,41.44,14.73,3.8
170699,"Fast foods, potato, mashed",89.0,1.65,14.65,2.82,1.3
170700,"BURGER KING, Vanilla Shake",168.0,3.19,19.03,8.74,0.0
170701,"School Lunch, pizza, BIG DADDY'S LS 16"" 51% Whole Grain Rolled Edge Turkey Pepperoni Pizza, frozen",248.0,13.63,27.35,9.33,4.1
170702,"School Lunch, pizza, TONY'S SMARTPIZZA Whole Grain 4x6 Cheese Pizza 50/50 Cheese, frozen",233.0,12.08,29.27,7.51,3.8
170703,"School Lunch, pizza, TONY'S SMARTPIZZA Whole Grain 4x6 Pepperoni Pizza 50/50 Cheese, frozen",238.0,12.14,28.84,8.19,4.1
170704,"School Lunch, pizza, TONY'S Breakfast Pizza Sausage, frozen",240.0,10.39,26.99,10.04,2.0
170705,"SUBWAY, sweet onion chicken teriyaki sub on white bread with lettuce, tomato and sweet onion sauce",155.0,10.91,22.54,2.37,1.2
170706,"Fast foods, submarine sandwich, turkey breast on white bread with lettuce and tomato",147.0,9.12,22.42,2.31,1.3
170707,"Fast foods, submarine sandwich, ham on white bread with lettuce and tomato",151.0,9.12,22.91,2.53,1.3
170708,"SUBWAY, meatball marinara sub on white bread (no toppings)",219.0,9.77,26.01,8.45,2.1
170709,"Fast foods, submarine sandwich, meatball marinara on white bread",219.0,9.77,26.01,8.45,2.1
170710,"Fast foods, hamburger, large, single patty, with condiments",256.0,15.68,22.14,11.6,1.1
170711,"SUBWAY, turkey breast sub on white bread with lettuce and tomato",147.0,9.12,22.42,2.31,1.3
170712,"SUBWAY, black forest ham sub on white bread with lettuce and tomato",151.0,9.12,22.91,2.53,1.3
170713,"SUBWAY, roast beef sub on white bread with lettuce and tomato",155.0,12.17,20.34,2.73,0.7
170714,"Pizza, cheese topping, rising crust, frozen, cooked",260.0,12.37,32.91,8.78,2.5
170715,"Pizza, meat and vegetable topping, regular crust, frozen, cooked",276.0,11.28,25.14,14.43,2.2
170716,"Pizza, meat and vegetable topping, rising crust, frozen, cooked",271.0,12.63,28.78,11.75,2.3
170717,"McDONALD'S, Hamburger",264.0,12.92,30.28,10.09,1.3
170718,"Fast foods, chicken, breaded and fried, boneless pieces, plain",307.0,15.92,14.93,20.36,0.9
170719,"McDONALD'S, QUARTER POUNDER with Cheese",258.0,14.59,19.95,14.22,1.4
170720,"McDONALD'S, BIG MAC",257.0,11.82,20.08,14.96,1.6
170721,"McDONALD'S, french fries",323.0,3.41,42.58,15.47,3.9
170722,"WENDY'S, CLASSIC SINGLE Hamburger, no cheese",213.0,12.63,16.82,10.6,1.3
170723,"WENDY'S, Homestyle Chicken Fillet Sandwich",214.0,13.78,21.55,8.1,1.3
170724,"WENDY'S, Ultimate Chicken Grill Sandwich",179.0,14.73,18.88,5.0,1.1
170725,"WENDY'S, Chicken Nuggets",326.0,16.46,14.31,22.55,0
170726,"WENDY'S, french fries",301.0,3.73,39.73,14.1,4.0
170727,"BURGER KING, WHOPPER, no cheese",233.0,10.74,18.55,12.84,1.8
170728,"BURGER KING, WHOPPER, with cheese",250.0,11.19,16.7,15.33,1.0
170729,"BURGER KING, DOUBLE WHOPPER, no cheese",252.0,13.94,13.74,15.66,1.4
170730,"BURGER KING, DOUBLE WHOPPER, with cheese",266.0,14.47,13.52,17.06,1.6
170731,"BURGER KING, Chicken Strips",292.0,18.2,20.49,15.25,1.3
170732,"TACO BELL, Soft Taco with chicken, cheese and lettuce",189.0,13.3,19.69,6.35,1.2
170733,"TACO BELL, Soft Taco with steak",225.0,11.81,17.22,12.1,1.6
170734,"TACO BELL, Bean Burrito",209.0,7.35,31.23,6.05,4.2
170735,"TACO BELL, BURRITO SUPREME with beef",183.0,7.03,23.37,6.8,3.7
170736,"TACO BELL, Taco Salad",170.0,6.69,15.1,9.17,3.0
170737,"KFC, Popcorn Chicken",351.0,17.67,21.18,21.74,1.0
170738,"KFC, Fried Chicken, ORIGINAL RECIPE, Skin and Breading",384.0,14.17,18.79,28.01,0.0
170739,"KFC, Fried Chicken, ORIGINAL RECIPE, Breast, meat only, skin and breading removed",149.0,26.89,0.0,4.56,0
170740,"KFC, Fried Chicken, ORIGINAL RECIPE, Drumstick, meat only, skin and breading removed",175.0,26.3,0.11,7.66,0
170741,"KFC, Fried Chicken, ORIGINAL RECIPE, Thigh, meat only, skin and breading removed",175.0,22.78,0.01,9.31,0
170742,"KFC, Fried Chicken, EXTRA CRISPY, Thigh, meat only, skin and breading removed",179.0,22.41,0.0,9.96,0
170743,"KFC, Fried Chicken, EXTRA CRISPY, Wing, meat only, skin and breading removed",236.0,28.67,2.97,12.13,0
170744,"KFC, Fried Chicken, ORIGINAL RECIPE, Breast, meat and skin with breading",231.0,21.94,6.28,13.11,0
170745,"KFC, Fried Chicken, ORIGINAL RECIPE, Drumstick, meat and skin with breading",239.0,22.3,5.39,14.22,0
170746,"KFC, Fried Chicken, EXTRA CRISPY, Thigh, meat and skin with breading",309.0,17.17,10.3,22.14,0
170747,"KFC, Fried Chicken, EXTRA CRISPY, Wing, meat and skin with breading",337.0,20.8,11.66,23.0,0
170748,"POPEYES, Fried Chicken, Mild, Breast, meat only, skin and breading removed",157.0,28.98,0.0,4.52,0
170749,"POPEYES, Fried Chicken, Mild, Drumstick, meat only, skin and breading removed",170.0,26.51,0.04,7.14,0
170750,"POPEYES, Fried Chicken, Mild, Thigh, meat and skin with breading",310.0,19.14,11.2,20.99,0.5
170751,"POPEYES, Fried Chicken, Mild, Wing, meat and skin with breading",338.0,20.4,13.52,22.48,0.6
170752,"Fast foods, grilled chicken, bacon and tomato club sandwich, with cheese, lettuce, and mayonnaise",220.0,17.19,19.87,8.05,1.2
170753,"Fast foods, crispy chicken, bacon, and tomato club sandwich, with cheese, lettuce, and mayonnaise",257.0,15.38,22.61,11.76,1.2
170754,"Fast Foods, Fried Chicken, Wing, meat only, skin and breading removed",215.0,28.77,2.13,10.2,0.0
170755,"Fast Foods, Fried Chicken, Skin and breading from all pieces",398.0,14.11,19.56,29.22,0.3
170756,"Fast Foods, Fried Chicken, Breast, meat and skin and breading",230.0,23.51,6.03,12.44,0.1
170757,"Fast Foods, Fried Chicken, Drumstick, meat and skin with breading",267.0,21.13,7.59,16.92,0.5
170758,"DIGIORNO Pizza, cheese topping, thin crispy crust, frozen, baked",247.0,12.96,26.47,9.91,3.0
170759,"DIGIORNO Pizza, pepperoni topping, cheese stuffed crust, frozen, baked",279.0,13.92,29.46,11.71,2.1
170760,"DIGIORNO Pizza, pepperoni topping, rising crust, frozen, baked",265.0,12.46,31.15,10.11,2.3
170761,"DIGIORNO Pizza, pepperoni topping, thin crispy crust, frozen, baked",283.0,13.22,28.67,12.86,2.8
170762,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, thin crust",331.0,14.01,29.0,17.61,2.3
170763,"Fast foods, taco with beef, cheese and lettuce, soft",206.0,9.25,20.23,9.75,2.9
170764,"Fast foods, taco with chicken, lettuce and cheese, soft",189.0,13.3,19.69,6.35,1.2
170765,"Fast foods, quesadilla, with chicken",294.0,15.05,24.04,15.25,1.7
170766,"DOMINO'S 14"" Sausage Pizza, Classic Hand-Tossed Crust",273.0,11.08,31.84,11.2,2.4
170767,"DOMINO'S 14"" Sausage Pizza, Ultimate Deep Dish Crust",277.0,11.03,31.17,12.03,2.6
170768,"PIZZA HUT 14"" Sausage Pizza, THIN 'N CRISPY Crust",323.0,13.95,28.7,16.9,2.4
170769,"PIZZA HUT 14"" Sausage Pizza, Hand-Tossed Crust",287.0,11.92,29.39,13.5,2.3
170770,"WEND'YS, Crispy Chicken Sandwich",278.0,11.72,26.36,13.93,0
170771,"BURGER KING, Onion Rings",417.0,3.86,43.58,25.23,2.7
170772,"WENDY'S, DAVE'S Hot 'N Juicy 1/4 LB, single",268.0,13.69,17.73,15.8,1.1
170773,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, stuffed crust",274.0,12.23,30.0,11.63,1.7
170774,"PIZZA HUT 14"" Cheese Pizza, Stuffed Crust",274.0,12.23,30.0,11.63,1.7
170775,"Fast foods, strawberry banana smoothie made with ice and low-fat yogurt",65.0,0.86,15.05,0.14,0.9
170776,"McDONALD'S, Southern Style Chicken Biscuit",304.0,11.93,30.56,14.93,1.4
170777,"McDONALD'S, RANCH SNACK WRAP, Crispy",275.0,11.48,23.22,15.1,1.3
170778,"McDONALD'S, RANCH SNACK WRAP, Grilled",222.0,13.77,18.43,10.31,0.9
170779,"School Lunch, pizza, cheese topping, thick crust, whole grain, frozen, cooked",254.0,14.62,28.08,9.27,2.9
170780,"School Lunch, pizza, pepperoni topping, thin crust, whole grain, frozen, cooked",254.0,12.78,31.24,8.62,4.3
170781,"School Lunch, pizza, pepperoni topping, thick crust, whole grain, frozen, cooked",259.0,14.35,28.3,9.82,4.3
170782,"School Lunch, pizza, sausage topping, thin crust, whole grain, frozen, cooked",250.0,12.63,32.24,7.83,3.9
170783,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, choice, raw",175.0,19.38,0.29,10.7,0.0
170784,"WENDY'S, Double Stack, with cheese",285.0,18.53,15.35,16.6,0
170785,"Fast foods, crispy chicken in tortilla, with lettuce, cheese, and ranch sauce",275.0,11.48,23.22,15.1,1.3
170786,"Fast foods, grilled chicken in tortilla, with lettuce, cheese, and ranch sauce",222.0,13.77,18.43,10.31,0.9
170787,"Fast foods, breakfast burrito, with egg, cheese, and sausage",277.0,11.1,22.97,15.63,1.2
170788,"Fast foods, breadstick, soft, prepared with garlic and parmesan cheese",343.0,12.2,44.48,12.88,2.4
170789,"PIZZA HUT, breadstick, parmesan garlic",343.0,12.2,44.48,12.88,2.4
170790,"CHICK-FIL-A, chicken sandwich",249.0,16.28,20.89,11.19,1.4
170791,"ARBY'S, roast beef sandwich, classic",242.0,15.17,22.21,10.3,1.3
170792,"School Lunch, pizza, cheese topping, thin crust, whole grain, frozen, cooked",247.0,12.72,31.31,7.91,4.0
170793,"School Lunch, pizza, sausage topping, thick crust, whole grain, frozen, cooked",257.0,13.26,30.58,9.07,4.0
170794,"School Lunch, chicken patty, whole grain breaded",246.0,17.64,12.5,13.93,2.3
170795,"School Lunch, chicken nuggets, whole grain breaded",270.0,15.67,22.86,12.9,2.2
170796,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",169.0,19.68,0.05,10.02,0.0
170797,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",234.0,30.95,0.0,12.22,0.0
170798,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",221.0,32.1,0.0,10.24,0.0
170799,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",228.0,31.41,0.0,11.43,0.0
170800,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, choice, raw",152.0,20.87,0.0,7.67,0.0
170801,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",209.0,27.94,0.0,10.79,0.0
170802,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",160.0,21.31,0.0,8.29,0.0
170803,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",143.0,21.28,0.0,6.47,0.0
170804,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",153.0,21.29,0.0,7.56,0.0
170805,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",181.0,32.96,0.0,5.44,0.0
170806,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",190.0,33.31,0.0,6.34,0.0
170807,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",127.0,21.36,0.0,4.6,0.0
170808,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",117.0,21.22,0.0,3.53,0.0
170809,"Beef, chuck for stew, separable lean and fat, select, raw",124.0,21.9,0.21,3.99,0.0
170810,"Beef, chuck for stew, separable lean and fat, choice, raw",130.0,21.64,0.12,4.81,0.0
170811,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",222.0,30.91,0.0,10.91,0.0
170812,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",215.0,32.01,0.0,9.66,0.0
170813,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",196.0,19.17,0.0,13.26,0.0
170814,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",202.0,19.15,0.0,13.93,0.0
170815,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",187.0,19.2,0.0,12.27,0.0
170816,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",227.0,26.18,0.21,13.54,0.0
170817,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, select, raw",172.0,19.2,0.09,10.5,0.0
170818,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",133.0,21.17,0.07,5.33,0.0
170819,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",127.0,21.72,0.0,4.44,0.0
170820,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",236.0,24.63,0.0,15.29,0.0
170821,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",220.0,32.07,0.0,10.18,0.0
170822,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",225.0,32.21,0.0,10.74,0.0
170823,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",211.0,31.86,0.0,9.34,0.0
170824,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",128.0,21.13,0.0,4.79,0.0
170825,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",287.0,25.81,0.0,20.38,0.0
